dataset,time,step,loss,acc
train,2018-12-03T18:01:26.785163,4468,0.52070653,0.9453125
train,2018-12-03T18:01:27.198241,4469,0.5657775,0.8984375
train,2018-12-03T18:01:27.610263,4470,0.45930898,0.96875
train,2018-12-03T18:01:28.015910,4471,0.5423327,0.8828125
train,2018-12-03T18:01:28.429344,4472,0.5246665,0.921875
train,2018-12-03T18:01:28.842142,4473,0.56068575,0.8828125
train,2018-12-03T18:01:29.253624,4474,0.58782804,0.8671875
train,2018-12-03T18:01:29.666597,4475,0.5568454,0.9296875
train,2018-12-03T18:01:30.081847,4476,0.5465921,0.9140625
train,2018-12-03T18:01:30.491989,4477,0.57333344,0.921875
train,2018-12-03T18:01:30.907150,4478,0.5420042,0.9375
train,2018-12-03T18:01:31.315615,4479,0.5404324,0.9296875
train,2018-12-03T18:01:31.724420,4480,0.56476974,0.8984375
train,2018-12-03T18:01:32.138605,4481,0.5354775,0.921875
train,2018-12-03T18:01:32.544804,4482,0.57854164,0.9140625
train,2018-12-03T18:01:32.963479,4483,0.5936464,0.8671875
train,2018-12-03T18:01:33.381916,4484,0.5747682,0.8828125
train,2018-12-03T18:01:33.788787,4485,0.53820646,0.9140625
train,2018-12-03T18:01:34.205367,4486,0.5595668,0.9140625
train,2018-12-03T18:01:34.618979,4487,0.44783664,0.9765625
train,2018-12-03T18:01:35.030634,4488,0.5124947,0.9375
train,2018-12-03T18:01:35.447664,4489,0.5097547,0.9296875
train,2018-12-03T18:01:35.864664,4490,0.54368794,0.9140625
train,2018-12-03T18:01:36.272433,4491,0.5816355,0.8984375
train,2018-12-03T18:01:36.689313,4492,0.533479,0.921875
train,2018-12-03T18:01:37.108328,4493,0.4919269,0.9453125
train,2018-12-03T18:01:37.517445,4494,0.5346922,0.921875
train,2018-12-03T18:01:37.927423,4495,0.5470196,0.90625
train,2018-12-03T18:01:38.345416,4496,0.5800436,0.859375
train,2018-12-03T18:01:38.757003,4497,0.57901883,0.8671875
train,2018-12-03T18:01:39.167413,4498,0.5876607,0.8828125
train,2018-12-03T18:01:39.578284,4499,0.51202786,0.9453125
train,2018-12-03T18:01:39.989133,4500,0.5739399,0.8984375
dev,2018-12-03T18:01:40.401168,4500,0.86802167,0.7355171
train,2018-12-03T18:01:55.161797,4501,0.5720181,0.890625
train,2018-12-03T18:01:55.590656,4502,0.5915488,0.84375
train,2018-12-03T18:01:56.002858,4503,0.6236763,0.8671875
train,2018-12-03T18:01:56.412311,4504,0.5725383,0.890625
train,2018-12-03T18:01:56.819066,4505,0.53733605,0.953125
train,2018-12-03T18:01:57.227590,4506,0.59871376,0.8828125
train,2018-12-03T18:01:57.635450,4507,0.55911547,0.921875
train,2018-12-03T18:01:58.046180,4508,0.5119591,1.0
train,2018-12-03T18:01:58.071114,4509,0.4564286,0.9765625
train,2018-12-03T18:01:58.489122,4510,0.48908377,0.9453125
train,2018-12-03T18:01:58.900217,4511,0.5149582,0.8984375
train,2018-12-03T18:01:59.308137,4512,0.5365199,0.8828125
train,2018-12-03T18:01:59.724339,4513,0.47321126,0.953125
train,2018-12-03T18:02:00.148740,4514,0.4538037,0.984375
train,2018-12-03T18:02:00.559629,4515,0.4681266,0.96875
train,2018-12-03T18:02:00.971762,4516,0.46921447,0.9296875
train,2018-12-03T18:02:01.383121,4517,0.46177393,0.9296875
train,2018-12-03T18:02:01.788776,4518,0.5250648,0.90625
train,2018-12-03T18:02:02.200347,4519,0.5011255,0.90625
train,2018-12-03T18:02:02.602077,4520,0.43173343,0.9765625
train,2018-12-03T18:02:03.016118,4521,0.4456548,0.96875
train,2018-12-03T18:02:03.428527,4522,0.4450329,0.953125
train,2018-12-03T18:02:03.839335,4523,0.4950555,0.9140625
train,2018-12-03T18:02:04.250666,4524,0.48248646,0.9453125
train,2018-12-03T18:02:04.666933,4525,0.4320466,0.96875
train,2018-12-03T18:02:05.073847,4526,0.42928094,0.9765625
train,2018-12-03T18:02:05.486332,4527,0.46248794,0.953125
train,2018-12-03T18:02:05.906023,4528,0.5113284,0.9296875
train,2018-12-03T18:02:06.317179,4529,0.53750575,0.8984375
train,2018-12-03T18:02:06.731637,4530,0.4365835,0.953125
train,2018-12-03T18:02:07.144261,4531,0.47427848,0.9453125
train,2018-12-03T18:02:07.560179,4532,0.46102014,0.9609375
train,2018-12-03T18:02:07.970851,4533,0.48123625,0.9609375
train,2018-12-03T18:02:08.384019,4534,0.5119473,0.9609375
train,2018-12-03T18:02:08.800027,4535,0.46023583,0.96875
train,2018-12-03T18:02:09.213468,4536,0.46893486,0.953125
train,2018-12-03T18:02:09.627000,4537,0.46037892,0.9609375
train,2018-12-03T18:02:10.037910,4538,0.46911868,0.953125
train,2018-12-03T18:02:10.443816,4539,0.45408577,0.9453125
train,2018-12-03T18:02:10.855895,4540,0.48776928,0.921875
train,2018-12-03T18:02:11.265420,4541,0.46771115,0.9609375
train,2018-12-03T18:02:11.682374,4542,0.46238393,0.953125
train,2018-12-03T18:02:12.100568,4543,0.45828676,0.9375
train,2018-12-03T18:02:12.511931,4544,0.48584306,0.953125
train,2018-12-03T18:02:12.924931,4545,0.45472252,0.9375
train,2018-12-03T18:02:13.342114,4546,0.45843136,0.9375
train,2018-12-03T18:02:13.749787,4547,0.50068146,0.9140625
train,2018-12-03T18:02:14.165774,4548,0.46469736,0.96875
train,2018-12-03T18:02:14.575848,4549,0.46582788,0.9453125
train,2018-12-03T18:02:14.982752,4550,0.48684376,0.9609375
train,2018-12-03T18:02:15.395610,4551,0.4485751,0.96875
train,2018-12-03T18:02:15.810777,4552,0.47440535,0.96875
train,2018-12-03T18:02:16.221839,4553,0.475979,0.9453125
train,2018-12-03T18:02:16.634873,4554,0.46995762,0.9453125
train,2018-12-03T18:02:17.050968,4555,0.50598747,0.9296875
train,2018-12-03T18:02:17.464275,4556,0.44951415,0.984375
train,2018-12-03T18:02:17.879938,4557,0.45658374,0.9453125
train,2018-12-03T18:02:18.287262,4558,0.507222,0.9140625
train,2018-12-03T18:02:18.703321,4559,0.4910556,0.9453125
train,2018-12-03T18:02:19.118421,4560,0.48352253,0.953125
train,2018-12-03T18:02:19.533147,4561,0.4756629,0.9453125
train,2018-12-03T18:02:19.946661,4562,0.49895877,0.9453125
train,2018-12-03T18:02:20.355298,4563,0.514953,0.9296875
train,2018-12-03T18:02:20.763792,4564,0.48533732,0.9765625
train,2018-12-03T18:02:21.176521,4565,0.48196483,0.96875
train,2018-12-03T18:02:21.587519,4566,0.47729856,0.96875
train,2018-12-03T18:02:21.993663,4567,0.47742862,0.953125
train,2018-12-03T18:02:22.407080,4568,0.46062082,0.96875
train,2018-12-03T18:02:22.820837,4569,0.44537526,0.96875
train,2018-12-03T18:02:23.228557,4570,0.4321983,0.9609375
train,2018-12-03T18:02:23.641664,4571,0.48967832,0.9453125
train,2018-12-03T18:02:24.058732,4572,0.47316378,0.9609375
train,2018-12-03T18:02:24.467519,4573,0.45824692,0.9375
train,2018-12-03T18:02:24.879441,4574,0.52703893,0.9296875
train,2018-12-03T18:02:25.298253,4575,0.46990055,0.953125
train,2018-12-03T18:02:25.709283,4576,0.5047873,0.953125
train,2018-12-03T18:02:26.122995,4577,0.46602026,0.9609375
train,2018-12-03T18:02:26.533510,4578,0.47247165,0.953125
train,2018-12-03T18:02:26.941616,4579,0.5026971,0.9140625
train,2018-12-03T18:02:27.360245,4580,0.4887823,0.9375
train,2018-12-03T18:02:27.774333,4581,0.4641863,0.9453125
train,2018-12-03T18:02:28.183192,4582,0.47656977,0.96875
train,2018-12-03T18:02:28.595724,4583,0.49224818,0.9140625
train,2018-12-03T18:02:29.009385,4584,0.43121377,0.984375
train,2018-12-03T18:02:29.417960,4585,0.4166399,1.0
train,2018-12-03T18:02:29.826836,4586,0.42045212,0.96875
train,2018-12-03T18:02:30.236039,4587,0.4529782,0.9609375
train,2018-12-03T18:02:30.646316,4588,0.4315819,0.9609375
train,2018-12-03T18:02:31.061195,4589,0.46689132,0.9453125
train,2018-12-03T18:02:31.469031,4590,0.4726229,0.9609375
train,2018-12-03T18:02:31.883461,4591,0.48502475,0.9453125
train,2018-12-03T18:02:32.291930,4592,0.47174394,0.953125
train,2018-12-03T18:02:32.704961,4593,0.45686746,0.984375
train,2018-12-03T18:02:33.116492,4594,0.42136037,0.984375
train,2018-12-03T18:02:33.534909,4595,0.4154346,0.9921875
train,2018-12-03T18:02:33.951790,4596,0.48163828,0.96875
train,2018-12-03T18:02:34.366737,4597,0.4703948,0.9375
train,2018-12-03T18:02:34.788117,4598,0.42098403,0.9765625
train,2018-12-03T18:02:35.197217,4599,0.46986595,0.953125
train,2018-12-03T18:02:35.609340,4600,0.45405513,0.953125
dev,2018-12-03T18:02:36.020992,4600,0.8406123,0.7510692
train,2018-12-03T18:02:50.681009,4601,0.4621623,0.9765625
train,2018-12-03T18:02:51.110072,4602,0.43506974,0.9765625
train,2018-12-03T18:02:51.524673,4603,0.45973724,0.984375
train,2018-12-03T18:02:51.935589,4604,0.46116304,0.953125
train,2018-12-03T18:02:52.340238,4605,0.45788622,0.953125
train,2018-12-03T18:02:52.750649,4606,0.4239018,0.984375
train,2018-12-03T18:02:53.158232,4607,0.45840862,0.9453125
train,2018-12-03T18:02:53.572641,4608,0.47797963,0.953125
train,2018-12-03T18:02:53.987637,4609,0.45703387,0.9453125
train,2018-12-03T18:02:54.392823,4610,0.52803683,0.9453125
train,2018-12-03T18:02:54.801524,4611,0.4654824,0.9453125
train,2018-12-03T18:02:55.220558,4612,0.4741336,0.9453125
train,2018-12-03T18:02:55.626771,4613,0.49754244,0.8984375
train,2018-12-03T18:02:56.042211,4614,0.4435573,0.96875
train,2018-12-03T18:02:56.454973,4615,0.46881038,0.96875
train,2018-12-03T18:02:56.860103,4616,0.48447385,0.96875
train,2018-12-03T18:02:57.271204,4617,0.48102412,0.9375
train,2018-12-03T18:02:57.683492,4618,0.53059566,0.890625
train,2018-12-03T18:02:58.090348,4619,0.4796877,0.953125
train,2018-12-03T18:02:58.500070,4620,0.5169675,0.9375
train,2018-12-03T18:02:58.912810,4621,0.44720584,0.9765625
train,2018-12-03T18:02:59.322787,4622,0.44265196,0.9609375
train,2018-12-03T18:02:59.732977,4623,0.49220762,0.9296875
train,2018-12-03T18:03:00.157761,4624,0.5096564,0.890625
train,2018-12-03T18:03:00.568771,4625,0.47905064,0.921875
train,2018-12-03T18:03:00.979430,4626,0.49889803,0.9453125
train,2018-12-03T18:03:01.397392,4627,0.45185518,0.953125
train,2018-12-03T18:03:01.805625,4628,0.46909657,0.9296875
train,2018-12-03T18:03:02.219781,4629,0.46444726,0.9453125
train,2018-12-03T18:03:02.634473,4630,0.44498065,0.96875
train,2018-12-03T18:03:03.052264,4631,0.46763983,0.9375
train,2018-12-03T18:03:03.461551,4632,0.47184446,0.953125
train,2018-12-03T18:03:03.870871,4633,0.45374194,0.9765625
train,2018-12-03T18:03:04.283405,4634,0.4664461,0.953125
train,2018-12-03T18:03:04.694151,4635,0.44434828,0.96875
train,2018-12-03T18:03:05.106753,4636,0.4527827,0.953125
train,2018-12-03T18:03:05.512314,4637,0.4110608,0.9765625
train,2018-12-03T18:03:05.932901,4638,0.41787902,0.96875
train,2018-12-03T18:03:06.341120,4639,0.45284927,0.9375
train,2018-12-03T18:03:06.754507,4640,0.46842062,0.9375
train,2018-12-03T18:03:07.162658,4641,0.45823345,0.9765625
train,2018-12-03T18:03:07.567553,4642,0.5347487,0.921875
train,2018-12-03T18:03:07.983289,4643,0.47171414,0.9609375
train,2018-12-03T18:03:08.394603,4644,0.4552201,0.96875
train,2018-12-03T18:03:08.803911,4645,0.46031237,0.953125
train,2018-12-03T18:03:09.219737,4646,0.45121747,0.9609375
train,2018-12-03T18:03:09.632823,4647,0.44816506,0.9609375
train,2018-12-03T18:03:10.042781,4648,0.42621267,0.953125
train,2018-12-03T18:03:10.459975,4649,0.42206186,0.9765625
train,2018-12-03T18:03:10.871812,4650,0.5212336,0.9375
train,2018-12-03T18:03:11.278659,4651,0.46563113,0.9453125
train,2018-12-03T18:03:11.686995,4652,0.4679064,0.9609375
train,2018-12-03T18:03:12.099450,4653,0.5115787,0.9140625
train,2018-12-03T18:03:12.507945,4654,0.4496373,0.9453125
train,2018-12-03T18:03:12.920975,4655,0.5085677,0.9375
train,2018-12-03T18:03:13.337011,4656,0.49475455,0.9296875
train,2018-12-03T18:03:13.750115,4657,0.4806003,0.9453125
train,2018-12-03T18:03:14.161907,4658,0.50628257,0.9140625
train,2018-12-03T18:03:14.574691,4659,0.44265947,0.96875
train,2018-12-03T18:03:14.983492,4660,0.45830843,0.9609375
train,2018-12-03T18:03:15.398742,4661,0.5327541,0.9140625
train,2018-12-03T18:03:15.809256,4662,0.4800027,0.9453125
train,2018-12-03T18:03:16.215048,4663,0.42235982,0.9609375
train,2018-12-03T18:03:16.623107,4664,0.47031894,0.953125
train,2018-12-03T18:03:17.034563,4665,0.51643735,0.90625
train,2018-12-03T18:03:17.439826,4666,0.46815702,0.9765625
train,2018-12-03T18:03:17.861440,4667,0.4753451,0.9140625
train,2018-12-03T18:03:18.269627,4668,0.5370678,0.8828125
train,2018-12-03T18:03:18.676756,4669,0.49124402,0.9140625
train,2018-12-03T18:03:19.091306,4670,0.51293933,0.9453125
train,2018-12-03T18:03:19.501987,4671,0.47593182,0.953125
train,2018-12-03T18:03:19.905528,4672,0.4637695,0.953125
train,2018-12-03T18:03:20.315150,4673,0.48147902,0.9453125
train,2018-12-03T18:03:20.730273,4674,0.43078876,0.9765625
train,2018-12-03T18:03:21.138089,4675,0.54756045,0.8984375
train,2018-12-03T18:03:21.558003,4676,0.43171108,0.96875
train,2018-12-03T18:03:21.968043,4677,0.4575501,0.9609375
train,2018-12-03T18:03:22.378581,4678,0.51118875,0.9296875
train,2018-12-03T18:03:22.798146,4679,0.47202486,0.9453125
train,2018-12-03T18:03:23.205395,4680,0.48093283,0.953125
train,2018-12-03T18:03:23.619799,4681,0.43367046,0.9765625
train,2018-12-03T18:03:24.027856,4682,0.46447107,0.9140625
train,2018-12-03T18:03:24.433778,4683,0.4596935,0.953125
train,2018-12-03T18:03:24.849735,4684,0.5046207,0.953125
train,2018-12-03T18:03:25.269172,4685,0.4561702,0.96875
train,2018-12-03T18:03:25.684142,4686,0.45637423,0.96875
train,2018-12-03T18:03:26.108382,4687,0.47060254,0.96875
train,2018-12-03T18:03:26.524085,4688,0.46103144,0.953125
train,2018-12-03T18:03:26.928438,4689,0.44591582,0.953125
train,2018-12-03T18:03:27.340590,4690,0.5289985,0.953125
train,2018-12-03T18:03:27.753032,4691,0.4889744,0.984375
train,2018-12-03T18:03:28.164935,4692,0.4305681,0.9609375
train,2018-12-03T18:03:28.582613,4693,0.50459844,0.921875
train,2018-12-03T18:03:28.995121,4694,0.524283,0.8984375
train,2018-12-03T18:03:29.407727,4695,0.48070696,0.9609375
train,2018-12-03T18:03:29.818300,4696,0.5021015,0.9296875
train,2018-12-03T18:03:30.226206,4697,0.46193722,0.9296875
train,2018-12-03T18:03:30.633042,4698,0.47620413,0.953125
train,2018-12-03T18:03:31.046001,4699,0.4611596,0.953125
train,2018-12-03T18:03:31.457610,4700,0.4905768,0.9453125
dev,2018-12-03T18:03:31.870067,4700,0.85096455,0.7414463
train,2018-12-03T18:03:46.681384,4701,0.45788574,0.9296875
train,2018-12-03T18:03:47.109979,4702,0.48020846,0.9609375
train,2018-12-03T18:03:47.520572,4703,0.47381186,0.9375
train,2018-12-03T18:03:47.928192,4704,0.49157354,0.9375
train,2018-12-03T18:03:48.342063,4705,0.5137391,0.921875
train,2018-12-03T18:03:48.749570,4706,0.49832502,0.9765625
train,2018-12-03T18:03:49.166158,4707,0.5193974,0.921875
train,2018-12-03T18:03:49.577733,4708,0.46820068,0.953125
train,2018-12-03T18:03:49.987933,4709,0.51660764,0.9140625
train,2018-12-03T18:03:50.413313,4710,0.4806819,0.953125
train,2018-12-03T18:03:50.823809,4711,0.47007567,0.953125
train,2018-12-03T18:03:51.236542,4712,0.49558318,0.921875
train,2018-12-03T18:03:51.648876,4713,0.48695177,0.953125
train,2018-12-03T18:03:52.053616,4714,0.5239197,0.9140625
train,2018-12-03T18:03:52.464141,4715,0.47679245,0.953125
train,2018-12-03T18:03:52.876033,4716,0.4391809,0.953125
train,2018-12-03T18:03:53.282844,4717,0.4676904,0.9453125
train,2018-12-03T18:03:53.698789,4718,0.4555015,0.9609375
train,2018-12-03T18:03:54.112439,4719,0.5049375,0.921875
train,2018-12-03T18:03:54.522381,4720,0.47251478,0.9453125
train,2018-12-03T18:03:54.934307,4721,0.4968202,0.9453125
train,2018-12-03T18:03:55.347817,4722,0.5030354,0.9375
train,2018-12-03T18:03:55.758822,4723,0.5110148,0.9296875
train,2018-12-03T18:03:56.168530,4724,0.44172686,0.953125
train,2018-12-03T18:03:56.578053,4725,0.47374105,0.9609375
train,2018-12-03T18:03:56.988630,4726,0.47014248,0.953125
train,2018-12-03T18:03:57.399833,4727,0.4518494,0.9609375
train,2018-12-03T18:03:57.812551,4728,0.47942567,0.921875
train,2018-12-03T18:03:58.220843,4729,0.45722675,0.9296875
train,2018-12-03T18:03:58.627226,4730,0.42630523,0.9765625
train,2018-12-03T18:03:59.044446,4731,0.47392488,0.9375
train,2018-12-03T18:03:59.455408,4732,0.4463456,0.9453125
train,2018-12-03T18:03:59.860737,4733,0.4736448,0.9296875
train,2018-12-03T18:04:00.280788,4734,0.4667888,0.9453125
train,2018-12-03T18:04:00.689895,4735,0.5393534,0.8828125
train,2018-12-03T18:04:01.102678,4736,0.5132756,0.9140625
train,2018-12-03T18:04:01.518484,4737,0.4759854,0.96875
train,2018-12-03T18:04:01.926461,4738,0.49649337,0.9453125
train,2018-12-03T18:04:02.339884,4739,0.50461626,0.953125
train,2018-12-03T18:04:02.749763,4740,0.494346,0.9375
train,2018-12-03T18:04:03.155477,4741,0.52721393,0.90625
train,2018-12-03T18:04:03.568006,4742,0.49746162,0.953125
train,2018-12-03T18:04:03.977564,4743,0.49890175,0.953125
train,2018-12-03T18:04:04.388250,4744,0.52230656,0.921875
train,2018-12-03T18:04:04.805653,4745,0.45572206,0.953125
train,2018-12-03T18:04:05.214149,4746,0.47378597,0.953125
train,2018-12-03T18:04:05.626819,4747,0.4205932,0.96875
train,2018-12-03T18:04:06.032638,4748,0.42523432,0.96875
train,2018-12-03T18:04:06.449507,4749,0.48429358,0.9453125
train,2018-12-03T18:04:06.859392,4750,0.44722474,0.96875
train,2018-12-03T18:04:07.270527,4751,0.45117646,0.9609375
train,2018-12-03T18:04:07.673037,4752,0.5744229,0.875
train,2018-12-03T18:04:08.087173,4753,0.48621032,0.953125
train,2018-12-03T18:04:08.498475,4754,0.4948501,0.921875
train,2018-12-03T18:04:08.903069,4755,0.49497795,0.9453125
train,2018-12-03T18:04:09.322080,4756,0.51551396,0.90625
train,2018-12-03T18:04:09.732581,4757,0.483476,0.921875
train,2018-12-03T18:04:10.142354,4758,0.43298,0.9765625
train,2018-12-03T18:04:10.557461,4759,0.45511943,0.96875
train,2018-12-03T18:04:10.968218,4760,0.47440314,0.9296875
train,2018-12-03T18:04:11.379598,4761,0.47627604,0.9375
train,2018-12-03T18:04:11.791676,4762,0.42671347,0.9609375
train,2018-12-03T18:04:12.207485,4763,0.44532037,0.953125
train,2018-12-03T18:04:12.618043,4764,0.47388023,0.953125
train,2018-12-03T18:04:13.032471,4765,0.5173455,0.9140625
train,2018-12-03T18:04:13.445477,4766,0.48533487,0.9453125
train,2018-12-03T18:04:13.853666,4767,0.47978398,0.953125
train,2018-12-03T18:04:14.268538,4768,0.47550237,0.9453125
train,2018-12-03T18:04:14.681868,4769,0.48372453,0.9375
train,2018-12-03T18:04:15.098113,4770,0.50087136,0.953125
train,2018-12-03T18:04:15.508873,4771,0.4540829,0.9375
train,2018-12-03T18:04:15.917527,4772,0.48884708,0.9375
train,2018-12-03T18:04:16.326116,4773,0.49464568,0.9140625
train,2018-12-03T18:04:16.735141,4774,0.47973782,0.9375
train,2018-12-03T18:04:17.143462,4775,0.509793,0.953125
train,2018-12-03T18:04:17.558069,4776,0.4689234,0.953125
train,2018-12-03T18:04:17.967888,4777,0.46839306,0.9296875
train,2018-12-03T18:04:18.376122,4778,0.44573358,0.953125
train,2018-12-03T18:04:18.780389,4779,0.5214529,0.9296875
train,2018-12-03T18:04:19.189403,4780,0.43005893,0.9453125
train,2018-12-03T18:04:19.604578,4781,0.45131308,0.984375
train,2018-12-03T18:04:20.010976,4782,0.52147853,0.9375
train,2018-12-03T18:04:20.425659,4783,0.48290235,0.9375
train,2018-12-03T18:04:20.837946,4784,0.4636348,0.953125
train,2018-12-03T18:04:21.244005,4785,0.48158503,0.9296875
train,2018-12-03T18:04:21.656903,4786,0.51111996,0.9296875
train,2018-12-03T18:04:22.065490,4787,0.52477163,0.9296875
train,2018-12-03T18:04:22.477727,4788,0.45143685,0.9453125
train,2018-12-03T18:04:22.886887,4789,0.50312555,0.9453125
train,2018-12-03T18:04:23.296275,4790,0.47419685,0.953125
train,2018-12-03T18:04:23.712072,4791,0.4924692,0.921875
train,2018-12-03T18:04:24.128036,4792,0.4878628,0.953125
train,2018-12-03T18:04:24.546123,4793,0.45192587,0.9453125
train,2018-12-03T18:04:24.960335,4794,0.48199174,0.9453125
train,2018-12-03T18:04:25.373482,4795,0.57992154,0.8984375
train,2018-12-03T18:04:25.777853,4796,0.4506135,0.9765625
train,2018-12-03T18:04:26.183597,4797,0.4783294,0.9609375
train,2018-12-03T18:04:26.600693,4798,0.4641047,0.953125
train,2018-12-03T18:04:27.011596,4799,0.46356186,0.96875
train,2018-12-03T18:04:27.420085,4800,0.4619816,0.9296875
dev,2018-12-03T18:04:27.833458,4800,0.8343321,0.74980557
train,2018-12-03T18:04:42.824462,4801,0.43092352,0.96875
